EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,20010809,   38,    0
128914,20010810,   17,    0
128914,20010811,    0,    0
128914,20010812,  130,    0
128914,20010813,    3,    0
128914,20010814,    0,    0
128914,20010815,    0,    0
128914,20010816,    0,    0
128914,20010817,    0,    0
128914,20010818,    0,    0
128914,20010819,    0,    0
128914,20010820,    0,    0
128914,20010821,    0,    0
128914,20010822,    0,    0
128914,20010823,    0,    0
128914,20010824,    0,    0
128914,20010825,    0,    0
128914,20010826,   60,    0
128914,20010827,   69,    0
128914,20010828,    0,    0
128914,20010829,    0,    0
128914,20010830,   15,    0
128914,20010831,    1,    0
128914,20010901,    0,    0
128914,20010902,  110,    0
128914,20010903,  252,    0
128914,20010904,    9,    0
128914,20010905,   11,    0
128914,20010906,   50,    0
128914,20010907,  226,    0
128914,20010908,  186,    0
128914,20010909,  259,    0
128914,20010910,   97,    0
128914,20010911,  162,    0
128914,20010912,   37,    0
128914,20010913,   12,    0
128914,20010914,    0,    0
128914,20010915,   25,    0
128914,20010916,    6,    0
128914,20010917,   10,    0
128914,20010918,   56,    0
128914,20010919,   61,    0
128914,20010920,  104,    0
128914,20010921,  195,    0
128914,20010922,   49,    0
128914,20010923,    0,    0
128914,20010924,    0,    0
128914,20010925,    1,    0
128914,20010926,    2,    0
128914,20010927,  244,    0
128914,20010928,    1,    0
128914,20010929,   52,    0
128914,20010930,   15,    0
128914,20011001,   15,    0
128914,20011002,  115,    0
128914,20011003,   18,    0
128914,20011004,    0,    0
128914,20011005,    0,    0
128914,20011006,    0,    0
128914,20011007,    1,    0
128914,20011008,    1,    0
128914,20011009,    0,    0
128914,20011010,    5,    0
128914,20011011,    7,    0
128914,20011012,    0,    0
128914,20011013,    0,    0
128914,20011014,    1,    0
128914,20011015,    0,    0
128914,20011016,    0,    0
128914,20011017,    0,    0
128914,20011018,    0,    0
128914,20011019,    0,    0
128914,20011020,    0,    0
128914,20011021,   66,    0
128914,20011022,    7,    0
128914,20011023,    0,    0
128914,20011024,   24,    0
128914,20011025,    0,    0
128914,20011026,    1,    0
128914,20011027,   19,    0
128914,20011028,    0,    0
128914,20011029,   36,    0
128914,20011030,    0,    0
128914,20011031,   95,    0
128914,20011101,   23,    0
128914,20011102,    2,    0
128914,20011103,    0,    0
128914,20011104,   15,    0
128914,20011105,   33,    0
128914,20011106,   34,    0
128914,20011107,   20,    0
128914,20011108,  100,    0
128914,20011109,    0,    0
128914,20011110,    0,    0
128914,20011111,   11,    0
128914,20011112,   28,    0
128914,20011113,    0,    0
128914,20011114,    0,    0
128914,20011115,    2,    0
128914,20011116,    1,    0
128914,20011117,    5,    0
128914,20011118,    0,    0
128914,20011119,    0,    0
128914,20011120,    0,    0
128914,20011121,   57,    0
128914,20011122,   71,    0
128914,20011123,    0,    0
128914,20011124,   10,    0
128914,20011125,   42,    0
128914,20011126,    0,    0
128914,20011127,   35,    0
128914,20011128,   21,    0
128914,20011129,   63,    0
128914,20011130,    4,    0
128914,20011201,   73,    0
128914,20011202,    0,    0
128914,20011203,    0,    0
128914,20011204,  133,    0
128914,20011205,  139,    0
128914,20011206,    0,    0
128914,20011207,    0,    0
128914,20011208,    0,    0
128914,20011209,    0,    0
128914,20011210,    0,    0
128914,20011211,    0,    0
128914,20011212,    0,    0
128914,20011213,    0,    0
128914,20011214,    1,    0
128914,20011215,    2,    0
128914,20011216,    0,    0
128914,20011217,    0,    0
128914,20011218,    3,    0
128914,20011219,   67,    0
128914,20011220,   24,    0
128914,20011221,  159,    0
128914,20011222,    9,    0
128914,20011223,    0,    0
128914,20011224,  156,    0
128914,20011225,   37,    0
128914,20011226,   26,    0
128914,20011227,   99,    0
128914,20011228,  110,    0
128914,20011229,    1,    0
128914,20011230,   55,    0
128914,20011231,   12,    0
128914,20020101,   14,    0
128914,20020102,   21,    0
128914,20020103,    0,    0
128914,20020104,    0,    0
128914,20020105,    0,    0
128914,20020106,    7,    0
128914,20020107,    0,    0
128914,20020108,    0,    0
128914,20020109,    0,    0
128914,20020110,    0,    0
128914,20020111,   30,    0
128914,20020112,    1,    0
128914,20020113,    0,    0
128914,20020114,    0,    0
128914,20020115,    0,    0
128914,20020116,    0,    0
128914,20020117,    1,    0
128914,20020118,   29,    0
128914,20020119,   57,    0
128914,20020120,  108,    0
128914,20020121,   18,    0
128914,20020122,   20,    0
128914,20020123,    1,    0
128914,20020124,   31,    0
128914,20020125,   29,    0
128914,20020126,  230,    0
128914,20020127,   15,    0
128914,20020128,   90,    0
128914,20020129,    0,    0
128914,20020130,   14,    0
128914,20020131,   14,    0
128914,20020201,    0,    0
128914,20020202,    0,    0
128914,20020203,    0,    0
128914,20020204,   13,    0
128914,20020205,  105,    0
128914,20020206,    5,    0
128914,20020207,   16,    0
128914,20020208,   79,    0
128914,20020209,   62,    0
128914,20020210,   56,    0
128914,20020211,  173,    0
128914,20020212,    5,    0
128914,20020213,    0,    0
128914,20020214,    0,    0
128914,20020215,    0,    0
128914,20020216,    0,    0
128914,20020217,    0,    0
128914,20020218,   25,    0
128914,20020219,  147,    0
128914,20020220,   21,    0
128914,20020221,   24,    0
128914,20020222,  131,    0
128914,20020223,   61,    0
128914,20020224,   29,    0
128914,20020225,  150,    0
128914,20020226,  157,    0
128914,20020227,   78,    0
128914,20020228,   29,    0
128914,20020301,   34,    0
128914,20020302,   23,    0
128914,20020303,    1,    0
128914,20020304,    4,    0
128914,20020305,    0,    0
128914,20020306,  160,    0
128914,20020307,   33,    0
128914,20020308,    0,    0
128914,20020309,   61,    0
128914,20020310,    0,    0
128914,20020311,    0,    0
128914,20020312,   32,    0
128914,20020313,   17,    0
128914,20020314,    0,    0
128914,20020315,    0,    0
128914,20020316,    0,    0
128914,20020317,   12,    0
128914,20020318,   57,    0
128914,20020319,   43,    0
128914,20020320,    5,    0
128914,20020321,   22,    0
128914,20020322,    2,    0
128914,20020323,    0,    0
128914,20020324,    0,    0
128914,20020325,    0,    0
128914,20020326,    0,    0
128914,20020327,    0,    0
128914,20020328,    0,    0
128914,20020329,    0,    0
128914,20020330,    0,    0
128914,20020331,    0,    0
128914,20020401,    0,    0
128914,20020402,    0,    0
128914,20020403,    0,    0
128914,20020404,    0,    0
128914,20020405,    0,    0
128914,20020406,    0,    0
128914,20020407,    0,    0
128914,20020408,    0,    0
128914,20020409,    0,    0
128914,20020410,    0,    0
128914,20020411,    0,    0
128914,20020412,    0,    0
128914,20020413,   28,    0
128914,20020414,   66,    0
128914,20020415,  106,    0
128914,20020416,   37,    0
128914,20020417,   11,    0
128914,20020418,   18,    0
128914,20020419,   53,    0
128914,20020420,    0,    0
128914,20020421,    0,    0
128914,20020422,    0,    0
128914,20020423,   32,    0
128914,20020424,    0,    0
128914,20020425,    0,    0
128914,20020426,   89,    0
128914,20020427,  103,    0
128914,20020428,   69,    0
128914,20020429,   55,    0
128914,20020430,    4,    0
128914,20020501,    4,    0
128914,20020502,   27,    0
128914,20020503,  182,    0
128914,20020504,   77,    0
128914,20020505,   12,    0
128914,20020506,    1,    0
128914,20020507,    0,    0
128914,20020508,    0,    0
128914,20020509,    0,    0
128914,20020510,    0,    0
128914,20020511,    0,    0
128914,20020512,    0,    0
128914,20020513,    0,    0
128914,20020514,   10,    0
128914,20020515,    0,    0
128914,20020516,    0,    0
128914,20020517,    0,    0
128914,20020518,   25,    0
128914,20020519,    0,    0
128914,20020520,    0,    0
128914,20020521,    0,    0
128914,20020522,  153,    0
128914,20020523,  111,    0
128914,20020524,    2,    0
128914,20020525,    0,    0
128914,20020526,   28,    0
128914,20020527,   12,    0
128914,20020528,    3,    0
128914,20020529,    0,    0
128914,20020530,   19,    0
128914,20020531,   21,    0
128914,20020601,    0,    0
128914,20020602,    0,    0
128914,20020603,    0,    0
128914,20020604,    0,    0
128914,20020605,    0,    0
128914,20020606,  124,    0
128914,20020607,   14,    0
128914,20020608,    8,    0
128914,20020609,    0,    0
128914,20020610,   22,    0
128914,20020611,    5,    0
128914,20020612,  174,    0
128914,20020613,   20,    0
128914,20020614,   24,    0
128914,20020615,    8,    0
128914,20020616,    0,    0
128914,20020617,    0,    0
128914,20020618,   81,    0
128914,20020619,    0,    0
128914,20020620,   37,    0
128914,20020621,    0,    0
128914,20020622,  108,    0
128914,20020623,    0,    0
128914,20020624,   24,    0
128914,20020625,    0,    0
128914,20020626,    0,    0
128914,20020627,   19,    0
128914,20020628,   42,    0
128914,20020629,   18,    0
128914,20020630,   10,    0
128914,20020701,   35,    0
128914,20020702,   45,    0
128914,20020703,   41,    0
128914,20020704,   32,    0
128914,20020705,    0,    0
128914,20020706,    0,    0
128914,20020707,    0,    0
128914,20020708,    0,    0
128914,20020709,   24,    0
128914,20020710,  298,    0
128914,20020711,   37,    0
128914,20020712,   37,    0
128914,20020713,    7,    0
128914,20020714,   38,    0
128914,20020715,    0,    0
128914,20020716,   11,    0
128914,20020717,  650,    0
128914,20020718,  507,    0
128914,20020719,   19,    0
128914,20020720,    0,    0
128914,20020721,   87,    0
128914,20020722,    5,    0
128914,20020723,   53,    0
128914,20020724,    9,    0
128914,20020725,   29,    0
128914,20020726,    1,    0
128914,20020727,    0,    0
128914,20020728,    0,    0
128914,20020729,    0,    0
128914,20020730,    0,    0
128914,20020731,    0,    0
128914,20020801,  310,    0
128914,20020802,    0,    0
128914,20020803,   14,    0
128914,20020804,   19,    0
128914,20020805,  100,    0
128914,20020806,    1,    0
128914,20020807,  111,    0
128914,20020808,    8,    0
128914,20020809,    0,    0
128914,20020810,   29,    0
128914,20020811,  259,    0
128914,20020812,   50,    0
128914,20020813,    0,    0
128914,20020814,    0,    0
128914,20020815,    0,    0
128914,20020816,    0,    0
128914,20020817,    0,    0
128914,20020818,    0,    0
128914,20020819,    0,    0
128914,20020820,    0,    0
128914,20020821,  275,    0
128914,20020822,    0,    0
128914,20020823,   36,    0
128914,20020824,  160,    0
128914,20020825,    0,    0
128914,20020826,    0,    0
128914,20020827,    0,    0
128914,20020828,    0,    0
128914,20020829,    0,    0
128914,20020830,    0,    0
128914,20020831,    0,    0
128914,20020901,    0,    0
128914,20020902,    0,    0
128914,20020903,   40,    0
128914,20020904,    1,    0
128914,20020905,    0,    0
128914,20020906,    0,    0
128914,20020907,    0,    0
128914,20020908,    0,    0
128914,20020909,    0,    0
128914,20020910,    9,    0
128914,20020911,    0,    0
128914,20020912,    0,    0
128914,20020913,    0,    0
128914,20020914,    0,    0
128914,20020915,    0,    0
128914,20020916,   16,    0
128914,20020917,    4,    0
128914,20020918,    0,    0
128914,20020919,    0,    0
128914,20020920,   19,    0
128914,20020921,   76,    0
128914,20020922,   26,    0
128914,20020923,    0,    0
128914,20020924,    9,    0
128914,20020925,   26,    0
128914,20020926,    8,    0
128914,20020927,    0,    0
128914,20020928,    5,    0
128914,20020929,    0,    0
128914,20020930,    0,    0
128914,20021001,    0,    0
128914,20021002,    0,    0
128914,20021003,   30,    0
128914,20021004,    8,    0
128914,20021005,  116,    0
128914,20021006,    9,    0
128914,20021007,   24,    0
128914,20021008,    0,    0
128914,20021009,    0,    0
128914,20021010,    0,    0
128914,20021011,    0,    0
128914,20021012,    0,    0
128914,20021013,    6,    0
128914,20021014,   34,    0
128914,20021015,   30,    0
128914,20021016,   49,    0
128914,20021017,    0,    0
128914,20021018,   35,    0
128914,20021019,    2,    0
128914,20021020,   31,    0
128914,20021021,   88,    0
128914,20021022,   14,    0
128914,20021023,   22,    0
128914,20021024,    0,    0
128914,20021025,   56,    0
128914,20021026,  144,    0
128914,20021027,  148,    0
128914,20021028,   63,    0
128914,20021029,    8,    0
128914,20021030,    0,    0
128914,20021031,    0,    0
128914,20021101,  132,    0
128914,20021102,   30,    0
128914,20021103,   59,    0
128914,20021104,    1,    0
128914,20021105,    0,    0
128914,20021106,    0,    0
128914,20021107,   56,    0
128914,20021108,  129,    0
128914,20021109,   16,    0
128914,20021110,   29,    0
128914,20021111,    5,    0
128914,20021112,    4,    0
128914,20021113,   13,    0
128914,20021114,   44,    0
128914,20021115,    9,    0
128914,20021116,  128,    0
128914,20021117,   51,    0
128914,20021118,    3,    0
128914,20021119,    1,    0
128914,20021120,    0,    0
128914,20021121,    0,    0
128914,20021122,   43,    0
128914,20021123,    0,    0
128914,20021124,    0,    0
128914,20021125,    0,    0
128914,20021126,    0,    0
128914,20021127,    0,    0
128914,20021128,    0,    0
128914,20021129,   45,    0
128914,20021130,    6,    0
128914,20021201,   27,    0
128914,20021202,    5,    0
128914,20021203,    0,    0
128914,20021204,    4,    0
128914,20021205,    0,    0
128914,20021206,    0,    0
128914,20021207,    0,    0
128914,20021208,    0,    0
128914,20021209,    0,    0
128914,20021210,    0,    0
128914,20021211,    0,    0
128914,20021212,    0,    0
128914,20021213,    0,    0
128914,20021214,    0,    0
128914,20021215,    0,    0
128914,20021216,   18,    0
128914,20021217,    1,    0
128914,20021218,    4,    0
128914,20021219,    0,    0
128914,20021220,    0,    0
128914,20021221,    0,    0
128914,20021222,   74,    0
128914,20021223,    0,    0
128914,20021224,   23,    0
128914,20021225,  111,    0
128914,20021226,   39,    0
128914,20021227,   43,    0
128914,20021228,   15,    0
